,date,subject,article_count,polarity_mean,subjectivity_mean,polarity_maximum,relative_sentiment,news_type,Altcoin_Index,Bluechip_Index,BTC_Return,ETH_Return
348,2022-04-21,ethereum,4,0.0825,0.3725,0.14,Neutral,Objective,0.0005701919798831622,-0.024900155527434742,-0.020471984048854197,-0.029328327006015287
349,2022-04-22,altcoin,7,0.17142857142857143,0.4928571428571429,0.5,Positive,Mixed,-0.0162170046978808,-0.013500005312589491,-0.019420038833716236,-0.007579971791462747
350,2022-04-22,bitcoin,9,0.0788888888888889,0.4066666666666667,0.4,Neutral,Objective,-0.0162170046978808,-0.013500005312589491,-0.019420038833716236,-0.007579971791462747
351,2022-04-22,ethereum,5,0.28600000000000003,0.64,0.5,Positive,Subjective,-0.0162170046978808,-0.013500005312589491,-0.019420038833716236,-0.007579971791462747
352,2022-04-23,altcoin,3,0.33,0.38000000000000006,0.4,Positive,Objective,-0.00917015547996432,-0.007697021478910715,-0.0063811726165236005,-0.00901287034129783
353,2022-04-23,bitcoin,3,0.26,0.6766666666666667,0.5,Positive,Subjective,-0.00917015547996432,-0.007697021478910715,-0.0063811726165236005,-0.00901287034129783
354,2022-04-23,ethereum,3,0.3166666666666667,0.4566666666666667,0.5,Positive,Mixed,-0.00917015547996432,-0.007697021478910715,-0.0063811726165236005,-0.00901287034129783
355,2022-04-24,altcoin,6,-0.065,0.35333333333333333,-0.21,Negative,Objective,-0.010140331909495209,-0.0028383566157194062,-0.0004416040475622163,-0.005235109183876596
356,2022-04-24,bitcoin,2,0.185,0.25,0.25,Positive,Objective,-0.010140331909495209,-0.0028383566157194062,-0.0004416040475622163,-0.005235109183876596
357,2022-04-25,altcoin,5,0.22800000000000004,0.44800000000000006,0.5,Positive,Mixed,0.02938492442576904,0.02735424409968823,0.025057850055308917,0.029650638144067543
358,2022-04-25,bitcoin,7,0.15285714285714286,0.6314285714285715,-1.0,Neutral,Subjective,0.02938492442576904,0.02735424409968823,0.025057850055308917,0.029650638144067543
359,2022-04-25,ethereum,2,0.275,0.375,0.3,Positive,Objective,0.02938492442576904,0.02735424409968823,0.025057850055308917,0.029650638144067543
360,2022-04-26,bitcoin,12,0.19583333333333333,0.5125000000000001,-0.5,Positive,Subjective,-0.07287944526799559,-0.06234038626778404,-0.057858267871623625,-0.06682250466394446
361,2022-04-26,ethereum,2,-0.039999999999999994,0.4,-0.25,Negative,Objective,-0.07287944526799559,-0.06234038626778404,-0.057858267871623625,-0.06682250466394446
362,2022-04-27,altcoin,5,0.188,0.376,0.5,Positive,Objective,0.016234291651524367,0.029095349739581722,0.029478882606909007,0.028711816872254436
363,2022-04-27,bitcoin,16,0.176875,0.478125,0.4,Positive,Mixed,0.016234291651524367,0.029095349739581722,0.029478882606909007,0.028711816872254436
364,2022-04-28,altcoin,5,0.262,0.466,0.65,Positive,Mixed,0.0006495950117089346,0.015097130975994522,0.013575224570606004,0.01661903738138304
365,2022-04-28,bitcoin,10,0.275,0.371,0.53,Positive,Objective,0.0006495950117089346,0.015097130975994522,0.013575224570606004,0.01661903738138304
366,2022-04-28,ethereum,5,0.13799999999999998,0.45600000000000007,0.5,Neutral,Mixed,0.0006495950117089346,0.015097130975994522,0.013575224570606004,0.01661903738138304
367,2022-04-29,altcoin,5,0.122,0.348,0.5,Neutral,Objective,-0.03925234066905294,-0.03529018434326653,-0.02926557389929385,-0.041314794787239206
368,2022-04-29,bitcoin,12,0.07083333333333333,0.4608333333333334,0.6,Neutral,Mixed,-0.03925234066905294,-0.03529018434326653,-0.02926557389929385,-0.041314794787239206
369,2022-04-29,ethereum,3,0.056666666666666664,0.6533333333333333,0.3,Neutral,Subjective,-0.03925234066905294,-0.03529018434326653,-0.02926557389929385,-0.041314794787239206
370,2022-04-30,altcoin,3,0.19999999999999998,0.3266666666666667,0.25,Positive,Objective,-0.04760886177709582,-0.02675782413581307,-0.023179313474195662,-0.030336334797430475
371,2022-04-30,bitcoin,5,0.11400000000000002,0.33799999999999997,0.27,Neutral,Objective,-0.04760886177709582,-0.02675782413581307,-0.023179313474195662,-0.030336334797430475
372,2022-04-30,ethereum,1,0.21,0.64,0.21,Positive,Subjective,-0.04760886177709582,-0.02675782413581307,-0.023179313474195662,-0.030336334797430475
373,2022-05-01,altcoin,2,0.335,0.445,0.5,Positive,Mixed,0.04301113513432509,0.027867575282587764,0.019997911964443782,0.03573723860073175
374,2022-05-01,bitcoin,4,0.3025,0.5225,0.5,Positive,Subjective,0.04301113513432509,0.027867575282587764,0.019997911964443782,0.03573723860073175
375,2022-05-02,altcoin,6,0.09666666666666668,0.5,0.4,Neutral,Mixed,-0.009181620890994674,0.006026325649890918,0.001565786170879102,0.010486865128902734
376,2022-05-02,bitcoin,10,0.254,0.422,0.6,Positive,Mixed,-0.009181620890994674,0.006026325649890918,0.001565786170879102,0.010486865128902734
377,2022-05-02,ethereum,5,0.21799999999999997,0.534,0.6,Positive,Subjective,-0.009181620890994674,0.006026325649890918,0.001565786170879102,0.010486865128902734
378,2022-05-03,altcoin,7,0.29714285714285715,0.5371428571428571,0.55,Positive,Subjective,-0.007170066577552107,-0.023044813018783417,-0.020215120218891713,-0.02587450581867512
379,2022-05-03,bitcoin,13,0.057692307692307696,0.5346153846153846,0.8,Neutral,Subjective,-0.007170066577552107,-0.023044813018783417,-0.020215120218891713,-0.02587450581867512
380,2022-05-04,altcoin,6,-0.03833333333333333,0.4716666666666667,-0.5,Negative,Mixed,0.08569678017396377,0.054032332517355064,0.051599856624237495,0.05646480841047263
381,2022-05-04,bitcoin,9,0.21333333333333332,0.49,0.5,Positive,Mixed,0.08569678017396377,0.054032332517355064,0.051599856624237495,0.05646480841047263
382,2022-05-04,ethereum,2,0.28500000000000003,0.49,0.4,Positive,Mixed,0.08569678017396377,0.054032332517355064,0.051599856624237495,0.05646480841047263
383,2022-05-05,altcoin,6,0.22999999999999998,0.4916666666666667,0.5,Positive,Mixed,-0.08174073089315599,-0.07188627338828668,-0.07867402068901796,-0.0650985260875554
384,2022-05-05,bitcoin,9,-0.06555555555555555,0.48666666666666664,-1.0,Negative,Mixed,-0.08174073089315599,-0.07188627338828668,-0.07867402068901796,-0.0650985260875554
385,2022-05-05,ethereum,2,0.06,0.615,0.5,Neutral,Subjective,-0.08174073089315599,-0.07188627338828668,-0.07867402068901796,-0.0650985260875554
386,2022-05-06,altcoin,1,0.14,0.45,0.14,Neutral,Mixed,0.016116888044393204,-0.017166470855940752,-0.014606061408683924,-0.01972688030319758
387,2022-05-06,bitcoin,14,0.09142857142857143,0.47500000000000003,0.8,Neutral,Mixed,0.016116888044393204,-0.017166470855940752,-0.014606061408683924,-0.01972688030319758
388,2022-05-06,ethereum,1,0.16,0.54,0.16,Neutral,Subjective,0.016116888044393204,-0.017166470855940752,-0.014606061408683924,-0.01972688030319758
389,2022-05-07,altcoin,3,0.3333333333333333,0.6066666666666667,0.5,Positive,Subjective,-0.03382546928204806,-0.018402439513211244,-0.014954355270636377,-0.02185052375578611
390,2022-05-07,bitcoin,3,0.25,0.42333333333333334,0.65,Positive,Mixed,-0.03382546928204806,-0.018402439513211244,-0.014954355270636377,-0.02185052375578611
391,2022-05-08,altcoin,4,0.1175,0.6275,0.31,Neutral,Subjective,-0.009769040973621655,-0.04282010695768729,-0.040636848764922684,-0.04500336515045189
392,2022-05-08,bitcoin,4,-0.022500000000000003,0.35000000000000003,-0.13,Negative,Objective,-0.009769040973621655,-0.04282010695768729,-0.040636848764922684,-0.04500336515045189
393,2022-05-08,ethereum,1,0.2,0.3,0.2,Positive,Objective,-0.009769040973621655,-0.04282010695768729,-0.040636848764922684,-0.04500336515045189
394,2022-05-09,altcoin,5,-0.022,0.52,0.35,Negative,Subjective,-0.1418350747088166,-0.10926042348683257,-0.11046369999353145,-0.10805714698013369
395,2022-05-09,bitcoin,9,0.1411111111111111,0.41888888888888887,0.5,Neutral,Mixed,-0.1418350747088166,-0.10926042348683257,-0.11046369999353145,-0.10805714698013369
396,2022-05-09,ethereum,2,0.06999999999999999,0.27,0.3,Neutral,Objective,-0.1418350747088166,-0.10926042348683257,-0.11046369999353145,-0.10805714698013369
397,2022-05-10,altcoin,6,0.13666666666666666,0.42333333333333334,0.3,Neutral,Mixed,0.029138645911988115,0.033820666129409815,0.02396125848050934,0.04368007377831029
398,2022-05-10,bitcoin,13,0.2192307692307692,0.4215384615384616,0.7,Positive,Mixed,0.029138645911988115,0.033820666129409815,0.02396125848050934,0.04368007377831029
399,2022-05-10,ethereum,1,0.27,0.27,0.27,Positive,Objective,0.029138645911988115,0.033820666129409815,0.02396125848050934,0.04368007377831029
400,2022-05-11,altcoin,10,-0.022,0.41500000000000004,-0.6,Negative,Objective,-0.1456346450086006,-0.09153426764399314,-0.06725839173272163,-0.11581014355526464
401,2022-05-11,bitcoin,15,0.14066666666666666,0.492,0.75,Neutral,Mixed,-0.1456346450086006,-0.09153426764399314,-0.06725839173272163,-0.11581014355526464
402,2022-05-11,ethereum,2,0.165,0.495,0.37,Neutral,Mixed,-0.1456346450086006,-0.09153426764399314,-0.06725839173272163,-0.11581014355526464
403,2022-05-12,altcoin,9,0.10444444444444445,0.4766666666666667,0.5,Neutral,Mixed,-0.04091335226855732,-0.024716390747725248,0.003849706798608521,-0.053282488294059016
404,2022-05-12,bitcoin,14,0.075,0.5057142857142857,0.4,Neutral,Subjective,-0.04091335226855732,-0.024716390747725248,0.003849706798608521,-0.053282488294059016
405,2022-05-12,ethereum,2,0.65,0.625,0.8,Positive,Subjective,-0.04091335226855732,-0.024716390747725248,0.003849706798608521,-0.053282488294059016
406,2022-05-13,altcoin,10,0.189,0.5900000000000001,0.7,Positive,Subjective,0.07121483900947684,0.017487581622613324,0.008102229834508146,0.026872933410718503
407,2022-05-13,bitcoin,10,0.177,0.39099999999999996,0.62,Positive,Objective,0.07121483900947684,0.017487581622613324,0.008102229834508146,0.026872933410718503
408,2022-05-13,ethereum,3,-0.026666666666666672,0.3633333333333333,0.12,Negative,Objective,0.07121483900947684,0.017487581622613324,0.008102229834508146,0.026872933410718503
409,2022-05-14,altcoin,3,0.15666666666666665,0.30666666666666664,0.25,Neutral,Objective,0.03527060905539614,0.02435889934962232,0.027939733537411415,0.020778065161833226
410,2022-05-14,bitcoin,2,0.26,0.69,0.7,Positive,Subjective,0.03527060905539614,0.02435889934962232,0.027939733537411415,0.020778065161833226
411,2022-05-14,ethereum,1,-0.03,0.7,-0.03,Negative,Subjective,0.03527060905539614,0.02435889934962232,0.027939733537411415,0.020778065161833226
412,2022-05-15,altcoin,6,-0.03,0.5833333333333334,-1.0,Negative,Subjective,0.05581593028393455,0.0417429679555128,0.03999325713567892,0.04349267877534668
413,2022-05-16,altcoin,7,0.07571428571428572,0.3,0.33,Neutral,Objective,-0.056851921978401145,-0.05169191932702627,-0.046069001557128786,-0.057314837096923754
414,2022-05-16,bitcoin,8,0.21875,0.4675,0.5,Positive,Mixed,-0.056851921978401145,-0.05169191932702627,-0.046069001557128786,-0.057314837096923754
415,2022-05-16,ethereum,2,-0.07999999999999999,0.255,-0.3,Negative,Objective,-0.056851921978401145,-0.05169191932702627,-0.046069001557128786,-0.057314837096923754
416,2022-05-17,altcoin,6,0.041666666666666664,0.445,-0.31,Negative,Mixed,0.04591634421264399,0.02615608899966615,0.018850785235190015,0.033461392764142284
417,2022-05-17,bitcoin,9,0.20111111111111113,0.39555555555555555,0.5,Positive,Objective,0.04591634421264399,0.02615608899966615,0.018850785235190015,0.033461392764142284
418,2022-05-17,ethereum,2,0.065,0.53,0.25,Neutral,Subjective,0.04591634421264399,0.02615608899966615,0.018850785235190015,0.033461392764142284
419,2022-05-18,altcoin,10,0.11600000000000002,0.42800000000000005,-0.4,Neutral,Mixed,-0.08059548088379663,-0.06958813915634898,-0.05605711989808215,-0.08311915841461581
420,2022-05-18,bitcoin,4,0.28500000000000003,0.46,0.5,Positive,Mixed,-0.08059548088379663,-0.06958813915634898,-0.05605711989808215,-0.08311915841461581
421,2022-05-18,ethereum,4,0.085,0.5,0.28,Neutral,Mixed,-0.08059548088379663,-0.06958813915634898,-0.05605711989808215,-0.08311915841461581
422,2022-05-19,altcoin,10,0.015,0.466,0.46,Negative,Mixed,0.042885121743332026,0.05427689939308644,0.05550304428240649,0.053050754503766395
423,2022-05-19,bitcoin,12,-0.01916666666666666,0.3825,-0.35,Negative,Objective,0.042885121743332026,0.05427689939308644,0.05550304428240649,0.053050754503766395
424,2022-05-19,ethereum,2,0.225,0.365,0.25,Positive,Objective,0.042885121743332026,0.05427689939308644,0.05550304428240649,0.053050754503766395
425,2022-05-20,altcoin,5,-0.118,0.312,-0.3,Negative,Objective,-0.01418710996206612,-0.03249306739127272,-0.036734890846488066,-0.02825124393605738
426,2022-05-20,bitcoin,6,0.16333333333333333,0.4633333333333333,0.38,Neutral,Mixed,-0.01418710996206612,-0.03249306739127272,-0.036734890846488066,-0.02825124393605738
427,2022-05-20,ethereum,2,0.22,0.595,0.25,Positive,Subjective,-0.01418710996206612,-0.03249306739127272,-0.036734890846488066,-0.02825124393605738
428,2022-05-21,altcoin,2,0.0049999999999999906,0.485,0.21,Negative,Mixed,0.010632029410177784,0.00732946677014501,0.007927413013061102,0.006731520527228918
429,2022-05-21,bitcoin,3,0.09666666666666668,0.3633333333333333,0.2,Neutral,Objective,0.010632029410177784,0.00732946677014501,0.007927413013061102,0.006731520527228918
430,2022-05-22,altcoin,1,-0.1,0.6,-0.1,Negative,Subjective,0.03183209402760265,0.03252935376988375,0.030289794482822652,0.03476891305694485
431,2022-05-22,bitcoin,3,-0.27,0.6699999999999999,-1.0,Negative,Subjective,0.03183209402760265,0.03252935376988375,0.030289794482822652,0.03476891305694485
432,2022-05-22,ethereum,1,-0.45,0.85,-0.45,Negative,Subjective,0.03183209402760265,0.03252935376988375,0.030289794482822652,0.03476891305694485
433,2022-05-23,altcoin,7,0.22428571428571428,0.3614285714285715,0.5,Positive,Objective,-0.035841273923414824,-0.03756770798020692,-0.04039123144227663,-0.03474418451813721
434,2022-05-23,bitcoin,10,0.126,0.471,0.43,Neutral,Mixed,-0.035841273923414824,-0.03756770798020692,-0.04039123144227663,-0.03474418451813721
435,2022-05-23,ethereum,1,-0.05,0.55,-0.05,Negative,Subjective,-0.035841273923414824,-0.03756770798020692,-0.04039123144227663,-0.03474418451813721
436,2022-05-24,altcoin,6,0.31,0.585,0.5,Positive,Subjective,0.01941793714103346,0.011289442138166517,0.019130468401079792,0.0034484158752532412
437,2022-05-24,bitcoin,10,0.10900000000000001,0.483,0.5,Neutral,Mixed,0.01941793714103346,0.011289442138166517,0.019130468401079792,0.0034484158752532412
438,2022-05-24,ethereum,1,-0.25,0.25,-0.25,Negative,Objective,0.01941793714103346,0.011289442138166517,0.019130468401079792,0.0034484158752532412
439,2022-05-25,altcoin,6,0.10000000000000002,0.49666666666666665,0.33,Neutral,Mixed,-0.0030062266393023392,-0.010201198231349073,-0.003143576713387941,-0.017258819749310206
440,2022-05-25,bitcoin,12,0.20583333333333334,0.4275,0.7,Positive,Mixed,-0.0030062266393023392,-0.010201198231349073,-0.003143576713387941,-0.017258819749310206
441,2022-05-25,ethereum,3,0.2833333333333333,0.4266666666666666,0.4,Positive,Mixed,-0.0030062266393023392,-0.010201198231349073,-0.003143576713387941,-0.017258819749310206
442,2022-05-26,altcoin,9,0.23666666666666666,0.37444444444444447,0.5,Positive,Objective,-0.05587952838756534,-0.041219791142460105,-0.009983529917456657,-0.07245605236746355
443,2022-05-26,bitcoin,12,-0.010833333333333342,0.5850000000000001,0.7,Negative,Subjective,-0.05587952838756534,-0.041219791142460105,-0.009983529917456657,-0.07245605236746355
444,2022-05-26,ethereum,3,0.05666666666666668,0.6,0.8,Neutral,Subjective,-0.05587952838756534,-0.041219791142460105,-0.009983529917456657,-0.07245605236746355
445,2022-05-27,altcoin,7,0.05714285714285715,0.5414285714285715,-1.0,Neutral,Subjective,-0.026592318524328973,-0.032821959635897735,-0.02185551924250806,-0.04378840002928741
446,2022-05-27,bitcoin,8,0.11375,0.47750000000000004,0.6,Neutral,Mixed,-0.026592318524328973,-0.032821959635897735,-0.02185551924250806,-0.04378840002928741
447,2022-05-27,ethereum,1,0.12,0.19,0.12,Neutral,Objective,-0.026592318524328973,-0.032821959635897735,-0.02185551924250806,-0.04378840002928741
448,2022-05-28,altcoin,5,0.10600000000000001,0.454,0.35,Neutral,Mixed,0.01942505479178568,0.01284290840960245,0.006543557286537771,0.019142259532667127
449,2022-05-28,bitcoin,1,0.16,0.54,0.16,Neutral,Subjective,0.01942505479178568,0.01284290840960245,0.006543557286537771,0.019142259532667127
450,2022-05-29,altcoin,3,0.05333333333333332,0.37333333333333335,0.36,Negative,Objective,0.024630145981983917,0.026334429670960446,0.02190035821988534,0.030768501122035552
451,2022-05-29,bitcoin,2,0.36,0.7,0.6,Positive,Subjective,0.024630145981983917,0.026334429670960446,0.02190035821988534,0.030768501122035552
452,2022-05-30,altcoin,4,-0.012500000000000004,0.4925,-0.4,Negative,Mixed,0.07811323182567641,0.08960732251915127,0.07744470968730455,0.10176993535099799
453,2022-05-30,bitcoin,8,0.0049999999999999975,0.465,0.38,Negative,Mixed,0.07811323182567641,0.08960732251915127,0.07744470968730455,0.10176993535099799
454,2022-05-30,ethereum,1,0.28,0.5,0.28,Positive,Mixed,0.07811323182567641,0.08960732251915127,0.07744470968730455,0.10176993535099799
455,2022-05-31,altcoin,10,0.009999999999999998,0.404,-0.4,Negative,Objective,0.0016985925941989514,-0.012513553424162605,0.0020777630413166825,-0.02710486988964189
456,2022-05-31,bitcoin,5,0.266,0.622,0.5,Positive,Subjective,0.0016985925941989514,-0.012513553424162605,0.0020777630413166825,-0.02710486988964189
457,2022-05-31,ethereum,2,0.325,0.45,0.4,Positive,Mixed,0.0016985925941989514,-0.012513553424162605,0.0020777630413166825,-0.02710486988964189
458,2022-06-01,altcoin,10,0.101,0.438,0.3,Neutral,Mixed,-0.0623583293072485,-0.06191890014522777,-0.06269536357891181,-0.061142436711543735
459,2022-06-01,bitcoin,17,0.09176470588235294,0.48352941176470593,0.5,Neutral,Mixed,-0.0623583293072485,-0.06191890014522777,-0.06269536357891181,-0.061142436711543735
460,2022-06-01,ethereum,3,0.2733333333333334,0.54,0.37,Positive,Subjective,-0.0623583293072485,-0.06191890014522777,-0.06269536357891181,-0.061142436711543735
461,2022-06-02,altcoin,5,-0.012000000000000005,0.32199999999999995,-0.28,Negative,Objective,0.021728584050844203,0.014116475832340325,0.02243049790035867,0.00580245376432198
462,2022-06-02,bitcoin,9,-0.042222222222222223,0.508888888888889,-0.6,Negative,Subjective,0.021728584050844203,0.014116475832340325,0.02243049790035867,0.00580245376432198
463,2022-06-02,ethereum,3,0.31666666666666665,0.6433333333333333,0.43,Positive,Subjective,0.021728584050844203,0.014116475832340325,0.02243049790035867,0.00580245376432198
464,2022-06-03,altcoin,3,0.060000000000000005,0.4266666666666667,0.5,Neutral,Mixed,-0.02893063457568732,-0.02862648700443915,-0.02504629358369581,-0.03220668042518249
465,2022-06-03,bitcoin,9,0.3188888888888889,0.5344444444444444,0.5,Positive,Subjective,-0.02893063457568732,-0.02862648700443915,-0.02504629358369581,-0.03220668042518249
466,2022-06-03,ethereum,2,0.475,0.42500000000000004,1.0,Positive,Mixed,-0.02893063457568732,-0.02862648700443915,-0.02504629358369581,-0.03220668042518249
467,2022-06-04,altcoin,1,0.11,0.71,0.11,Neutral,Subjective,0.003483594980574893,0.009636531828303707,0.004326748833952898,0.014946314822654516
468,2022-06-05,altcoin,1,0.25,0.95,0.25,Positive,Subjective,0.0011788080194738376,0.002233864523765283,0.00247203631266113,0.0019956927348694364
469,2022-06-05,bitcoin,3,0.21,0.48333333333333334,0.44,Positive,Mixed,0.0011788080194738376,0.002233864523765283,0.00247203631266113,0.0019956927348694364
470,2022-06-05,ethereum,1,0.25,0.3,0.25,Positive,Objective,0.0011788080194738376,0.002233864523765283,0.00247203631266113,0.0019956927348694364
471,2022-06-06,altcoin,1,-0.11,0.58,-0.11,Negative,Subjective,0.027774506042088695,0.039456530035075654,0.048952630028413324,0.029960430041737984
472,2022-06-06,bitcoin,12,-0.035,0.45,-0.4,Negative,Mixed,0.027774506042088695,0.039456530035075654,0.048952630028413324,0.029960430041737984
473,2022-06-07,altcoin,4,0.035,0.3075,0.18,Negative,Objective,-0.010623379107744095,-0.015596144307822024,-0.006859698773187373,-0.024332589842456676
474,2022-06-07,bitcoin,11,0.07727272727272727,0.4854545454545454,0.5,Neutral,Mixed,-0.010623379107744095,-0.015596144307822024,-0.006859698773187373,-0.024332589842456676
475,2022-06-07,ethereum,5,-0.033999999999999996,0.47400000000000003,-0.43,Negative,Mixed,-0.010623379107744095,-0.015596144307822024,-0.006859698773187373,-0.024332589842456676
476,2022-06-08,altcoin,6,0.17,0.35333333333333333,0.4,Positive,Objective,-0.004940789856658709,-0.020747403566665545,-0.03020730515832104,-0.01128750197501005
477,2022-06-08,bitcoin,5,0.20600000000000002,0.45200000000000007,0.6,Positive,Mixed,-0.004940789856658709,-0.020747403566665545,-0.03020730515832104,-0.01128750197501005
478,2022-06-08,ethereum,3,0.27999999999999997,0.6033333333333334,0.75,Positive,Subjective,-0.004940789856658709,-0.020747403566665545,-0.03020730515832104,-0.01128750197501005
479,2022-06-09,altcoin,7,0.1757142857142857,0.3985714285714286,0.4,Positive,Objective,0.0005787646014358297,-0.0027381989576121812,-0.003387708269364409,-0.0020886896458599535
480,2022-06-09,bitcoin,6,0.215,0.49833333333333335,0.43,Positive,Mixed,0.0005787646014358297,-0.0027381989576121812,-0.003387708269364409,-0.0020886896458599535
481,2022-06-09,ethereum,3,0.12333333333333334,0.6,0.25,Neutral,Subjective,0.0005787646014358297,-0.0027381989576121812,-0.003387708269364409,-0.0020886896458599535
482,2022-06-10,altcoin,8,0.1475,0.46499999999999997,0.7,Neutral,Mixed,-0.04913660200703238,-0.051932019976822896,-0.03414563715680452,-0.06971840279684127
483,2022-06-10,bitcoin,11,0.24454545454545454,0.4990909090909091,0.5,Positive,Mixed,-0.04913660200703238,-0.051932019976822896,-0.03414563715680452,-0.06971840279684127
484,2022-06-11,altcoin,6,0.205,0.3933333333333333,0.25,Positive,Objective,-0.054846716204634265,-0.05308275553316022,-0.024858994495164377,-0.08130651657115606
485,2022-06-11,bitcoin,3,0.01,0.3566666666666667,0.2,Negative,Objective,-0.054846716204634265,-0.05308275553316022,-0.024858994495164377,-0.08130651657115606
486,2022-06-12,altcoin,2,-0.6000000000000001,0.8,-0.8,Negative,Subjective,-0.044502314727282034,-0.055778634261891336,-0.056351073137826724,-0.05520619538595595
487,2022-06-12,bitcoin,5,-0.13,0.44400000000000006,-0.62,Negative,Mixed,-0.044502314727282034,-0.055778634261891336,-0.056351073137826724,-0.05520619538595595
488,2022-06-12,ethereum,1,0.14,0.59,0.14,Neutral,Subjective,-0.044502314727282034,-0.055778634261891336,-0.056351073137826724,-0.05520619538595595
489,2022-06-13,altcoin,3,-0.10333333333333332,0.7866666666666667,-0.35,Negative,Subjective,-0.1249560428136705,-0.16312544060455786,-0.15974726027617203,-0.16650362093294369
490,2022-06-13,bitcoin,15,0.06000000000000001,0.43533333333333335,-0.7,Neutral,Mixed,-0.1249560428136705,-0.16312544060455786,-0.15974726027617203,-0.16650362093294369
491,2022-06-13,ethereum,6,0.3433333333333333,0.5766666666666667,0.5,Positive,Subjective,-0.1249560428136705,-0.16312544060455786,-0.15974726027617203,-0.16650362093294369
492,2022-06-14,altcoin,3,0.12,0.4066666666666667,0.52,Neutral,Objective,0.00043863707491524504,-0.0033001476982941758,-0.012477914053041661,0.0058776186564533095
493,2022-06-14,bitcoin,16,0.129375,0.466875,1.0,Neutral,Mixed,0.00043863707491524504,-0.0033001476982941758,-0.012477914053041661,0.0058776186564533095
494,2022-06-14,ethereum,1,0.5,0.7,0.5,Positive,Subjective,0.00043863707491524504,-0.0033001476982941758,-0.012477914053041661,0.0058776186564533095
495,2022-06-15,altcoin,6,0.125,0.425,0.5,Neutral,Mixed,0.062347184809077166,0.017131865303854132,0.01648355417709846,0.017780176430609806
496,2022-06-15,bitcoin,15,0.146,0.4726666666666667,0.5,Neutral,Mixed,0.062347184809077166,0.017131865303854132,0.01648355417709846,0.017780176430609806
497,2022-06-15,ethereum,1,0.25,1.0,0.25,Positive,Subjective,0.062347184809077166,0.017131865303854132,0.01648355417709846,0.017780176430609806
498,2022-06-16,altcoin,12,0.10083333333333333,0.42250000000000004,0.5,Neutral,Mixed,-0.09881186075722734,-0.11562762252773151,-0.09707194434960298,-0.13418330070586004
499,2022-06-16,bitcoin,16,0.15,0.46625,1.0,Neutral,Mixed,-0.09881186075722734,-0.11562762252773151,-0.09707194434960298,-0.13418330070586004
500,2022-06-16,ethereum,3,0.29333333333333333,0.42333333333333334,0.5,Positive,Mixed,-0.09881186075722734,-0.11562762252773151,-0.09707194434960298,-0.13418330070586004
501,2022-06-17,altcoin,11,0.10272727272727274,0.44909090909090904,0.5,Neutral,Mixed,0.032021846392792416,0.011002115134565837,0.004407495444594733,0.01759673482453694
502,2022-06-17,bitcoin,12,0.08333333333333333,0.5175,0.55,Neutral,Subjective,0.032021846392792416,0.011002115134565837,0.004407495444594733,0.01759673482453694
503,2022-06-17,ethereum,2,0.5,0.5,0.5,Positive,Mixed,0.032021846392792416,0.011002115134565837,0.004407495444594733,0.01759673482453694
504,2022-06-18,altcoin,2,0.35,0.6,0.5,Positive,Subjective,-0.04325439936679531,-0.07825205192091789,-0.07101780974085614,-0.08548629410097963
505,2022-06-18,bitcoin,7,0.1742857142857143,0.4428571428571429,0.42,Positive,Mixed,-0.04325439936679531,-0.07825205192091789,-0.07101780974085614,-0.08548629410097963
506,2022-06-18,ethereum,1,-0.14,0.51,-0.14,Negative,Subjective,-0.04325439936679531,-0.07825205192091789,-0.07101780974085614,-0.08548629410097963
507,2022-06-19,altcoin,5,0.028000000000000004,0.446,0.32,Negative,Mixed,0.08192593718658671,0.10781278394313698,0.0807475952890373,0.13487797259723666
508,2022-06-19,bitcoin,3,0.03000000000000001,0.31666666666666665,0.4,Negative,Objective,0.08192593718658671,0.10781278394313698,0.0807475952890373,0.13487797259723666
509,2022-06-20,altcoin,6,0.14500000000000002,0.5299999999999999,0.45,Neutral,Subjective,0.006371680833049196,0.0011192806789609433,0.002251010260589048,-1.2448902667161477e-05
510,2022-06-20,bitcoin,11,-0.010909090909090919,0.49727272727272726,-1.0,Negative,Mixed,0.006371680833049196,0.0011192806789609433,0.002251010260589048,-1.2448902667161477e-05
511,2022-06-20,ethereum,2,0.35,0.275,0.5,Positive,Objective,0.006371680833049196,0.0011192806789609433,0.002251010260589048,-1.2448902667161477e-05
512,2022-06-21,altcoin,9,-0.08666666666666667,0.4155555555555555,-0.5,Negative,Objective,0.021086853414130798,0.0014462525384648095,0.0053914098304885805,-0.0024989047535589615
513,2022-06-21,bitcoin,9,0.20555555555555555,0.44555555555555554,0.6,Positive,Mixed,0.021086853414130798,0.0014462525384648095,0.0053914098304885805,-0.0024989047535589615
514,2022-06-21,ethereum,2,0.315,0.41500000000000004,0.5,Positive,Objective,0.021086853414130798,0.0014462525384648095,0.0053914098304885805,-0.0024989047535589615
515,2022-06-22,altcoin,8,0.0275,0.33625,0.23,Negative,Objective,-0.03219472973455718,-0.050097067564992714,-0.034937106663198714,-0.06525702846678672
516,2022-06-22,bitcoin,14,-0.022142857142857148,0.45928571428571424,-0.5,Negative,Mixed,-0.03219472973455718,-0.050097067564992714,-0.034937106663198714,-0.06525702846678672
517,2022-06-22,ethereum,3,0.06999999999999999,0.35333333333333333,0.35,Neutral,Objective,-0.03219472973455718,-0.050097067564992714,-0.034937106663198714,-0.06525702846678672
